"Student_ID","subject","subject_score","tile","grade","points","total_points","student_total_score","a_student","avg_student_total_points_per_grade","avg_a_student_grade_score"
804,"Science",69,2,"E",2,21,505,0,33.31,568.817158931083
895,"Science",69,2,"E",2,42,585,1,33.31,568.817158931083
905,"Science",69,2,"E",2,30,545,0,33.31,568.817158931083
910,"Science",69,2,"E",2,27,529,0,33.31,568.817158931083
933,"Science",69,2,"E",2,32,539,1,33.31,568.817158931083
964,"Science",69,2,"E",2,36,556,0,33.31,568.817158931083
14,"Science",68,2,"E",2,45,596,1,33.31,568.817158931083
157,"Science",68,2,"E",2,32,548,0,33.31,568.817158931083
177,"Science",68,2,"E",2,25,527,0,33.31,568.817158931083
250,"Science",68,2,"E",2,25,525,1,33.31,568.817158931083
320,"Science",68,2,"E",2,38,564,1,33.31,568.817158931083
327,"Science",68,2,"E",2,26,522,0,33.31,568.817158931083
376,"Science",68,2,"E",2,38,567,1,33.31,568.817158931083
408,"Science",68,2,"E",2,39,565,1,33.31,568.817158931083
542,"Science",68,2,"E",2,19,492,1,33.31,568.817158931083
564,"Science",68,2,"E",2,25,524,0,33.31,568.817158931083
571,"Science",68,2,"E",2,34,553,1,33.31,568.817158931083
573,"Science",68,2,"E",2,37,555,1,33.31,568.817158931083
603,"Science",68,2,"E",2,17,486,0,33.31,568.817158931083
632,"Science",68,2,"E",2,34,556,1,33.31,568.817158931083
635,"Science",68,2,"E",2,43,584,1,33.31,568.817158931083
717,"Science",68,2,"E",2,35,545,1,33.31,568.817158931083
740,"Science",68,2,"E",2,46,599,1,33.31,568.817158931083
741,"Science",68,2,"E",2,33,543,0,33.31,568.817158931083
761,"Science",68,2,"E",2,34,555,1,33.31,568.817158931083
797,"Science",68,2,"E",2,31,535,0,33.31,568.817158931083
805,"Science",68,2,"E",2,29,520,0,33.31,568.817158931083
862,"Science",68,2,"E",2,36,555,0,33.31,568.817158931083
888,"Science",68,2,"E",2,38,553,1,33.31,568.817158931083
909,"Science",68,2,"E",2,30,535,0,33.31,568.817158931083
924,"Science",68,2,"E",2,42,580,1,33.31,568.817158931083
942,"Science",68,2,"E",2,33,549,1,33.31,568.817158931083
960,"Science",68,2,"E",2,19,492,0,33.31,568.817158931083
987,"Science",68,2,"E",2,27,518,0,33.31,568.817158931083
81,"Science",67,1,"F",1,32,547,1,31.66,568.817158931083
97,"Science",67,1,"F",1,34,556,1,31.66,568.817158931083
140,"Science",67,1,"F",1,27,533,1,31.66,568.817158931083
154,"Science",67,1,"F",1,24,530,0,31.66,568.817158931083
304,"Science",67,1,"F",1,17,494,0,31.66,568.817158931083
363,"Science",67,1,"F",1,40,580,1,31.66,568.817158931083
392,"Science",67,1,"F",1,43,597,1,31.66,568.817158931083
414,"Science",67,1,"F",1,20,493,1,31.66,568.817158931083
439,"Science",67,2,"E",2,44,592,1,33.31,568.817158931083
467,"Science",67,2,"E",2,20,490,0,33.31,568.817158931083
497,"Science",67,2,"E",2,46,596,1,33.31,568.817158931083
543,"Science",67,2,"E",2,30,541,1,33.31,568.817158931083
568,"Science",67,2,"E",2,27,523,1,33.31,568.817158931083
612,"Science",67,2,"E",2,29,531,0,33.31,568.817158931083
656,"Science",67,2,"E",2,38,567,1,33.31,568.817158931083
692,"Science",67,2,"E",2,33,545,0,33.31,568.817158931083
695,"Science",67,2,"E",2,38,558,1,33.31,568.817158931083
696,"Science",67,2,"E",2,30,535,1,33.31,568.817158931083
732,"Science",67,2,"E",2,36,566,1,33.31,568.817158931083
881,"Science",67,2,"E",2,30,533,1,33.31,568.817158931083
889,"Science",67,2,"E",2,38,561,1,33.31,568.817158931083
923,"Science",67,2,"E",2,41,573,1,33.31,568.817158931083
930,"Science",67,2,"E",2,26,508,0,33.31,568.817158931083
36,"Science",66,1,"F",1,33,544,1,31.66,568.817158931083
109,"Science",66,1,"F",1,23,513,1,31.66,568.817158931083
137,"Science",66,1,"F",1,36,559,1,31.66,568.817158931083
202,"Science",66,1,"F",1,38,569,1,31.66,568.817158931083
208,"Science",66,1,"F",1,34,550,1,31.66,568.817158931083
362,"Science",66,1,"F",1,25,520,0,31.66,568.817158931083
383,"Science",66,1,"F",1,35,562,1,31.66,568.817158931083
396,"Science",66,1,"F",1,35,559,1,31.66,568.817158931083
503,"Science",66,1,"F",1,25,515,0,31.66,568.817158931083
614,"Science",66,1,"F",1,35,560,1,31.66,568.817158931083
624,"Science",66,1,"F",1,55,625,1,31.66,568.817158931083
636,"Science",66,1,"F",1,26,523,1,31.66,568.817158931083
647,"Science",66,1,"F",1,29,526,1,31.66,568.817158931083
666,"Science",66,1,"F",1,36,561,1,31.66,568.817158931083
715,"Science",66,1,"F",1,46,601,1,31.66,568.817158931083
729,"Science",66,1,"F",1,28,528,0,31.66,568.817158931083
735,"Science",66,1,"F",1,39,578,1,31.66,568.817158931083
783,"Science",66,1,"F",1,26,521,0,31.66,568.817158931083
896,"Science",66,1,"F",1,36,558,1,31.66,568.817158931083
907,"Science",66,1,"F",1,26,517,0,31.66,568.817158931083
937,"Science",66,1,"F",1,33,543,1,31.66,568.817158931083
193,"Science",65,1,"F",1,41,584,1,31.66,568.817158931083
213,"Science",65,1,"F",1,30,539,1,31.66,568.817158931083
215,"Science",65,1,"F",1,20,498,0,31.66,568.817158931083
268,"Science",65,1,"F",1,35,561,1,31.66,568.817158931083
274,"Science",65,1,"F",1,39,571,1,31.66,568.817158931083
277,"Science",65,1,"F",1,25,521,0,31.66,568.817158931083
279,"Science",65,1,"F",1,40,568,1,31.66,568.817158931083
301,"Science",65,1,"F",1,30,531,1,31.66,568.817158931083
366,"Science",65,1,"F",1,30,542,0,31.66,568.817158931083
386,"Science",65,1,"F",1,31,546,1,31.66,568.817158931083
435,"Science",65,1,"F",1,45,592,1,31.66,568.817158931083
468,"Science",65,1,"F",1,34,554,1,31.66,568.817158931083
472,"Science",65,1,"F",1,35,564,0,31.66,568.817158931083
587,"Science",65,1,"F",1,35,558,1,31.66,568.817158931083
619,"Science",65,1,"F",1,35,551,1,31.66,568.817158931083
708,"Science",65,1,"F",1,28,525,1,31.66,568.817158931083
713,"Science",65,1,"F",1,33,551,0,31.66,568.817158931083
832,"Science",65,1,"F",1,34,548,1,31.66,568.817158931083
857,"Science",65,1,"F",1,47,602,1,31.66,568.817158931083
902,"Science",65,1,"F",1,29,525,1,31.66,568.817158931083
992,"Science",65,1,"F",1,30,539,1,31.66,568.817158931083
87,"Science",64,1,"F",1,32,540,0,31.66,568.817158931083
103,"Science",64,1,"F",1,21,508,0,31.66,568.817158931083
141,"Science",64,1,"F",1,44,580,1,31.66,568.817158931083
183,"Science",64,1,"F",1,27,528,0,31.66,568.817158931083
199,"Science",64,1,"F",1,25,522,0,31.66,568.817158931083
207,"Science",64,1,"F",1,31,539,1,31.66,568.817158931083
251,"Science",64,1,"F",1,31,537,0,31.66,568.817158931083
388,"Science",64,1,"F",1,31,542,1,31.66,568.817158931083
400,"Science",64,1,"F",1,34,556,1,31.66,568.817158931083
514,"Science",64,1,"F",1,24,511,0,31.66,568.817158931083
595,"Science",64,1,"F",1,34,555,1,31.66,568.817158931083
596,"Science",64,1,"F",1,20,498,0,31.66,568.817158931083
608,"Science",64,1,"F",1,45,595,1,31.66,568.817158931083
661,"Science",64,1,"F",1,39,573,1,31.66,568.817158931083
682,"Science",64,1,"F",1,20,497,1,31.66,568.817158931083
704,"Science",64,1,"F",1,29,528,1,31.66,568.817158931083
726,"Science",64,1,"F",1,30,535,0,31.66,568.817158931083
751,"Science",64,1,"F",1,29,530,1,31.66,568.817158931083
801,"Science",64,1,"F",1,24,523,0,31.66,568.817158931083
851,"Science",64,1,"F",1,16,484,0,31.66,568.817158931083
900,"Science",64,1,"F",1,34,547,1,31.66,568.817158931083
917,"Science",64,1,"F",1,27,518,0,31.66,568.817158931083
969,"Science",64,1,"F",1,28,525,1,31.66,568.817158931083
27,"Science",63,1,"F",1,30,533,0,31.66,568.817158931083
181,"Science",63,1,"F",1,30,537,0,31.66,568.817158931083
209,"Science",63,1,"F",1,43,590,1,31.66,568.817158931083
275,"Science",63,1,"F",1,39,570,1,31.66,568.817158931083
293,"Science",63,1,"F",1,16,481,0,31.66,568.817158931083
305,"Science",63,1,"F",1,40,564,1,31.66,568.817158931083
394,"Science",63,1,"F",1,24,516,0,31.66,568.817158931083
428,"Science",63,1,"F",1,21,502,0,31.66,568.817158931083
449,"Science",63,1,"F",1,42,568,1,31.66,568.817158931083
518,"Science",63,1,"F",1,23,506,0,31.66,568.817158931083
548,"Science",63,1,"F",1,34,541,1,31.66,568.817158931083
584,"Science",63,1,"F",1,35,556,1,31.66,568.817158931083
622,"Science",63,1,"F",1,35,561,1,31.66,568.817158931083
774,"Science",63,1,"F",1,25,511,1,31.66,568.817158931083
775,"Science",63,1,"F",1,38,562,0,31.66,568.817158931083
853,"Science",63,1,"F",1,32,544,1,31.66,568.817158931083
882,"Science",63,1,"F",1,20,508,0,31.66,568.817158931083
892,"Science",63,1,"F",1,26,516,0,31.66,568.817158931083
929,"Science",63,1,"F",1,39,558,1,31.66,568.817158931083
967,"Science",63,1,"F",1,28,522,1,31.66,568.817158931083
989,"Science",63,1,"F",1,31,548,1,31.66,568.817158931083
53,"Science",62,1,"F",1,29,541,1,31.66,568.817158931083
67,"Science",62,1,"F",1,28,536,0,31.66,568.817158931083
70,"Science",62,1,"F",1,37,565,1,31.66,568.817158931083
126,"Science",62,1,"F",1,22,498,0,31.66,568.817158931083
222,"Science",62,1,"F",1,35,549,1,31.66,568.817158931083
224,"Science",62,1,"F",1,28,526,0,31.66,568.817158931083
234,"Science",62,1,"F",1,18,495,0,31.66,568.817158931083
271,"Science",62,1,"F",1,41,576,1,31.66,568.817158931083
281,"Science",62,1,"F",1,35,557,0,31.66,568.817158931083
317,"Science",62,1,"F",1,31,523,1,31.66,568.817158931083
356,"Science",62,1,"F",1,25,512,0,31.66,568.817158931083
357,"Science",62,1,"F",1,37,554,1,31.66,568.817158931083
361,"Science",62,1,"F",1,35,558,1,31.66,568.817158931083
448,"Science",62,1,"F",1,30,538,1,31.66,568.817158931083
453,"Science",62,1,"F",1,19,494,1,31.66,568.817158931083
557,"Science",62,1,"F",1,37,564,1,31.66,568.817158931083
570,"Science",62,1,"F",1,32,535,1,31.66,568.817158931083
644,"Science",62,1,"F",1,28,527,0,31.66,568.817158931083
778,"Science",62,1,"F",1,25,522,0,31.66,568.817158931083
790,"Science",62,1,"F",1,41,572,1,31.66,568.817158931083
823,"Science",62,1,"F",1,43,582,1,31.66,568.817158931083
828,"Science",62,1,"F",1,42,576,1,31.66,568.817158931083
841,"Science",62,1,"F",1,45,585,1,31.66,568.817158931083
919,"Science",62,1,"F",1,21,497,0,31.66,568.817158931083
927,"Science",62,1,"F",1,28,523,1,31.66,568.817158931083
31,"Science",61,1,"F",1,26,518,0,31.66,568.817158931083
59,"Science",61,1,"F",1,24,514,0,31.66,568.817158931083
62,"Science",61,1,"F",1,32,543,1,31.66,568.817158931083
83,"Science",61,1,"F",1,33,543,1,31.66,568.817158931083
98,"Science",61,1,"F",1,26,518,0,31.66,568.817158931083
118,"Science",61,1,"F",1,10,460,0,31.66,568.817158931083
150,"Science",61,1,"F",1,31,543,1,31.66,568.817158931083
190,"Science",61,1,"F",1,33,559,0,31.66,568.817158931083
205,"Science",61,1,"F",1,26,521,1,31.66,568.817158931083
272,"Science",61,1,"F",1,51,610,1,31.66,568.817158931083
302,"Science",61,1,"F",1,43,590,1,31.66,568.817158931083
331,"Science",61,1,"F",1,31,528,1,31.66,568.817158931083
334,"Science",61,1,"F",1,19,497,0,31.66,568.817158931083
365,"Science",61,1,"F",1,22,503,0,31.66,568.817158931083
403,"Science",61,1,"F",1,35,545,1,31.66,568.817158931083
420,"Science",61,1,"F",1,37,556,1,31.66,568.817158931083
433,"Science",61,1,"F",1,34,547,0,31.66,568.817158931083
505,"Science",61,1,"F",1,36,553,1,31.66,568.817158931083
512,"Science",61,1,"F",1,33,543,1,31.66,568.817158931083
524,"Science",61,1,"F",1,26,511,0,31.66,568.817158931083
588,"Science",61,1,"F",1,27,524,1,31.66,568.817158931083
630,"Science",61,1,"F",1,39,568,1,31.66,568.817158931083
633,"Science",61,1,"F",1,38,557,1,31.66,568.817158931083
658,"Science",61,1,"F",1,43,578,1,31.66,568.817158931083
730,"Science",61,1,"F",1,17,481,0,31.66,568.817158931083
753,"Science",61,1,"F",1,43,568,1,31.66,568.817158931083
788,"Science",61,1,"F",1,42,573,1,31.66,568.817158931083
872,"Science",61,1,"F",1,25,514,1,31.66,568.817158931083
915,"Science",61,1,"F",1,32,538,0,31.66,568.817158931083
958,"Science",61,1,"F",1,36,551,1,31.66,568.817158931083
991,"Science",61,1,"F",1,34,542,1,31.66,568.817158931083
60,"Science",60,1,"F",1,19,493,0,31.66,568.817158931083
107,"Science",60,1,"F",1,37,563,1,31.66,568.817158931083
142,"Science",60,1,"F",1,27,516,0,31.66,568.817158931083
160,"Science",60,1,"F",1,14,478,0,31.66,568.817158931083
172,"Science",60,1,"F",1,28,517,0,31.66,568.817158931083
211,"Science",60,1,"F",1,27,514,1,31.66,568.817158931083
235,"Science",60,1,"F",1,44,580,1,31.66,568.817158931083
341,"Science",60,1,"F",1,44,581,1,31.66,568.817158931083
373,"Science",60,1,"F",1,35,554,1,31.66,568.817158931083
421,"Science",60,1,"F",1,17,481,0,31.66,568.817158931083
444,"Science",60,1,"F",1,38,566,1,31.66,568.817158931083
455,"Science",60,1,"F",1,36,550,1,31.66,568.817158931083
457,"Science",60,1,"F",1,30,520,1,31.66,568.817158931083
471,"Science",60,1,"F",1,42,567,1,31.66,568.817158931083
690,"Science",60,1,"F",1,27,521,0,31.66,568.817158931083
747,"Science",60,1,"F",1,29,530,1,31.66,568.817158931083
1000,"Science",60,1,"F",1,34,556,1,31.66,568.817158931083
7,"Spanish",100,6,"A",10,40,573,1,41.06,568.817158931083
131,"Spanish",100,6,"A",10,42,588,1,41.06,568.817158931083
156,"Spanish",100,6,"A",10,44,590,1,41.06,568.817158931083
163,"Spanish",100,6,"A",10,46,595,1,41.06,568.817158931083
185,"Spanish",100,6,"A",10,44,596,1,41.06,568.817158931083
191,"Spanish",100,6,"A",10,42,570,1,41.06,568.817158931083
200,"Spanish",100,6,"A",10,29,531,1,41.06,568.817158931083
207,"Spanish",100,6,"A",10,31,539,1,41.06,568.817158931083
210,"Spanish",100,6,"A",10,34,562,1,41.06,568.817158931083
218,"Spanish",100,6,"A",10,42,592,1,41.06,568.817158931083
268,"Spanish",100,6,"A",10,35,561,1,41.06,568.817158931083
325,"Spanish",100,6,"A",10,43,586,1,41.06,568.817158931083
328,"Spanish",100,6,"A",10,42,589,1,41.06,568.817158931083
341,"Spanish",100,6,"A",10,44,581,1,41.06,568.817158931083
371,"Spanish",100,6,"A",10,47,607,1,41.06,568.817158931083
384,"Spanish",100,6,"A",10,31,545,1,41.06,568.817158931083
390,"Spanish",100,6,"A",10,40,576,1,41.06,568.817158931083
399,"Spanish",100,6,"A",10,38,565,1,41.06,568.817158931083
426,"Spanish",100,6,"A",10,43,586,1,41.06,568.817158931083
497,"Spanish",100,6,"A",10,46,596,1,41.06,568.817158931083
516,"Spanish",100,6,"A",10,44,589,1,41.06,568.817158931083
531,"Spanish",100,6,"A",10,42,582,1,41.06,568.817158931083
559,"Spanish",100,6,"A",10,45,601,1,41.06,568.817158931083
600,"Spanish",100,6,"A",10,51,620,1,41.06,568.817158931083
607,"Spanish",100,6,"A",10,43,583,1,41.06,568.817158931083
630,"Spanish",100,6,"A",10,39,568,1,41.06,568.817158931083
656,"Spanish",100,6,"A",10,38,567,1,41.06,568.817158931083
698,"Spanish",100,6,"A",10,35,538,1,41.06,568.817158931083
766,"Spanish",100,6,"A",10,47,603,1,41.06,568.817158931083
770,"Spanish",100,6,"A",10,41,578,1,41.06,568.817158931083
799,"Spanish",100,6,"A",10,46,599,1,41.06,568.817158931083
809,"Spanish",100,6,"A",10,53,610,1,41.06,568.817158931083
817,"Spanish",100,6,"A",10,33,551,1,41.06,568.817158931083
896,"Spanish",100,6,"A",10,36,558,1,41.06,568.817158931083
923,"Spanish",100,6,"A",10,41,573,1,41.06,568.817158931083
12,"Spanish",99,6,"A",10,52,627,1,41.06,568.817158931083
14,"Spanish",99,6,"A",10,45,596,1,41.06,568.817158931083
29,"Spanish",99,6,"A",10,35,562,1,41.06,568.817158931083
75,"Spanish",99,6,"A",10,26,520,1,41.06,568.817158931083
145,"Spanish",99,6,"A",10,50,621,1,41.06,568.817158931083
193,"Spanish",99,6,"A",10,41,584,1,41.06,568.817158931083
220,"Spanish",99,6,"A",10,50,611,1,41.06,568.817158931083
275,"Spanish",99,6,"A",10,39,570,1,41.06,568.817158931083
298,"Spanish",99,6,"A",10,50,606,1,41.06,568.817158931083
363,"Spanish",99,6,"A",10,40,580,1,41.06,568.817158931083
395,"Spanish",99,6,"A",10,39,564,1,41.06,568.817158931083
412,"Spanish",99,6,"A",10,42,585,1,41.06,568.817158931083
441,"Spanish",99,6,"A",10,28,535,1,41.06,568.817158931083
451,"Spanish",99,6,"A",10,39,570,1,41.06,568.817158931083
460,"Spanish",99,6,"A",10,46,600,1,41.06,568.817158931083
464,"Spanish",99,6,"A",10,50,610,1,41.06,568.817158931083
469,"Spanish",99,6,"A",10,31,546,1,41.06,568.817158931083
642,"Spanish",99,6,"A",10,36,567,1,41.06,568.817158931083
704,"Spanish",99,6,"A",10,29,528,1,41.06,568.817158931083
707,"Spanish",99,6,"A",10,38,564,1,41.06,568.817158931083
724,"Spanish",99,6,"A",10,45,583,1,41.06,568.817158931083
820,"Spanish",99,6,"A",10,28,522,1,41.06,568.817158931083
836,"Spanish",99,6,"A",10,33,542,1,41.06,568.817158931083
866,"Spanish",99,6,"A",10,37,565,1,41.06,568.817158931083
873,"Spanish",99,6,"A",10,36,550,1,41.06,568.817158931083
931,"Spanish",99,6,"A",10,42,587,1,41.06,568.817158931083
936,"Spanish",99,6,"A",10,44,592,1,41.06,568.817158931083
962,"Spanish",99,6,"A",10,52,607,1,41.06,568.817158931083
42,"Spanish",98,6,"A",10,51,607,1,41.06,568.817158931083
62,"Spanish",98,6,"A",10,32,543,1,41.06,568.817158931083
91,"Spanish",98,6,"A",10,28,533,1,41.06,568.817158931083
105,"Spanish",98,6,"A",10,41,579,1,41.06,568.817158931083
116,"Spanish",98,6,"A",10,36,563,1,41.06,568.817158931083
149,"Spanish",98,6,"A",10,47,605,1,41.06,568.817158931083
189,"Spanish",98,6,"A",10,30,531,1,41.06,568.817158931083
202,"Spanish",98,6,"A",10,38,569,1,41.06,568.817158931083
204,"Spanish",98,6,"A",10,32,542,1,41.06,568.817158931083
236,"Spanish",98,6,"A",10,44,587,1,41.06,568.817158931083
260,"Spanish",98,6,"A",10,46,598,1,41.06,568.817158931083
342,"Spanish",98,6,"A",10,29,535,1,41.06,568.817158931083
350,"Spanish",98,6,"A",10,48,600,1,41.06,568.817158931083
360,"Spanish",98,6,"A",10,40,570,1,41.06,568.817158931083
453,"Spanish",98,6,"A",10,19,494,1,41.06,568.817158931083
456,"Spanish",98,6,"A",10,31,540,1,41.06,568.817158931083
483,"Spanish",98,6,"A",10,42,577,1,41.06,568.817158931083
520,"Spanish",98,6,"A",10,21,497,1,41.06,568.817158931083
525,"Spanish",98,6,"A",10,37,561,1,41.06,568.817158931083
631,"Spanish",98,6,"A",10,41,578,1,41.06,568.817158931083
693,"Spanish",98,6,"A",10,54,624,1,41.06,568.817158931083
708,"Spanish",98,6,"A",10,28,525,1,41.06,568.817158931083
955,"Spanish",98,6,"A",10,42,584,1,41.06,568.817158931083
957,"Spanish",98,6,"A",10,41,574,1,41.06,568.817158931083
17,"Spanish",97,6,"A",10,42,584,1,41.06,568.817158931083
43,"Spanish",97,6,"A",10,48,604,1,41.06,568.817158931083
135,"Spanish",97,6,"A",10,34,562,1,41.06,568.817158931083
166,"Spanish",97,6,"A",10,39,565,1,41.06,568.817158931083
184,"Spanish",97,6,"A",10,45,595,1,41.06,568.817158931083
216,"Spanish",97,6,"A",10,43,578,1,41.06,568.817158931083
222,"Spanish",97,6,"A",10,35,549,1,41.06,568.817158931083
331,"Spanish",97,6,"A",10,31,528,1,41.06,568.817158931083
344,"Spanish",97,6,"A",10,42,576,1,41.06,568.817158931083
388,"Spanish",97,6,"A",10,31,542,1,41.06,568.817158931083
420,"Spanish",97,6,"A",10,37,556,1,41.06,568.817158931083
528,"Spanish",97,6,"A",10,50,610,1,41.06,568.817158931083
553,"Spanish",97,6,"A",10,39,564,1,41.06,568.817158931083
598,"Spanish",97,6,"A",10,31,543,1,41.06,568.817158931083
661,"Spanish",97,6,"A",10,39,573,1,41.06,568.817158931083
727,"Spanish",97,6,"A",10,32,532,1,41.06,568.817158931083
746,"Spanish",97,6,"A",10,36,555,1,41.06,568.817158931083
765,"Spanish",97,6,"A",10,26,517,1,41.06,568.817158931083
768,"Spanish",97,6,"A",10,40,563,1,41.06,568.817158931083
857,"Spanish",97,6,"A",10,47,602,1,41.06,568.817158931083
867,"Spanish",97,6,"A",10,52,620,1,41.06,568.817158931083
874,"Spanish",97,6,"A",10,58,647,1,41.06,568.817158931083
885,"Spanish",97,6,"A",10,41,565,1,41.06,568.817158931083
984,"Spanish",97,6,"A",10,31,532,1,41.06,568.817158931083
4,"Spanish",96,6,"A",10,44,584,1,41.06,568.817158931083
52,"Spanish",96,6,"A",10,33,551,1,41.06,568.817158931083
92,"Spanish",96,6,"A",10,33,550,1,41.06,568.817158931083
99,"Spanish",96,6,"A",10,44,592,1,41.06,568.817158931083
137,"Spanish",96,6,"A",10,36,559,1,41.06,568.817158931083
244,"Spanish",96,6,"A",10,38,561,1,41.06,568.817158931083
272,"Spanish",96,6,"A",10,51,610,1,41.06,568.817158931083
486,"Spanish",96,6,"A",10,41,572,1,41.06,568.817158931083
506,"Spanish",96,6,"A",10,43,579,1,41.06,568.817158931083
609,"Spanish",96,6,"A",10,48,608,1,41.06,568.817158931083
635,"Spanish",96,6,"A",10,43,584,1,41.06,568.817158931083
641,"Spanish",96,6,"A",10,45,585,1,41.06,568.817158931083
684,"Spanish",96,6,"A",10,52,608,1,41.06,568.817158931083
691,"Spanish",96,6,"A",10,40,577,1,41.06,568.817158931083
712,"Spanish",96,6,"A",10,36,559,1,41.06,568.817158931083
753,"Spanish",96,6,"A",10,43,568,1,41.06,568.817158931083
842,"Spanish",96,6,"A",10,40,566,1,41.06,568.817158931083
884,"Spanish",96,6,"A",10,38,553,1,41.06,568.817158931083
888,"Spanish",96,6,"A",10,38,553,1,41.06,568.817158931083
895,"Spanish",96,6,"A",10,42,585,1,41.06,568.817158931083
912,"Spanish",96,6,"A",10,46,585,1,41.06,568.817158931083
950,"Spanish",96,6,"A",10,39,556,1,41.06,568.817158931083
952,"Spanish",96,6,"A",10,43,584,1,41.06,568.817158931083
187,"Spanish",95,6,"A",10,46,588,1,41.06,568.817158931083
300,"Spanish",95,6,"A",10,52,621,1,41.06,568.817158931083
380,"Spanish",95,6,"A",10,43,588,1,41.06,568.817158931083
485,"Spanish",95,6,"A",10,42,581,1,41.06,568.817158931083
513,"Spanish",95,6,"A",10,34,542,1,41.06,568.817158931083
658,"Spanish",95,6,"A",10,43,578,1,41.06,568.817158931083
660,"Spanish",95,6,"A",10,46,589,1,41.06,568.817158931083
683,"Spanish",95,6,"A",10,36,556,1,41.06,568.817158931083
747,"Spanish",95,6,"A",10,29,530,1,41.06,568.817158931083
792,"Spanish",95,6,"A",10,50,612,1,41.06,568.817158931083
819,"Spanish",95,6,"A",10,34,549,1,41.06,568.817158931083
846,"Spanish",95,6,"A",10,52,619,1,41.06,568.817158931083
849,"Spanish",95,6,"A",10,40,570,1,41.06,568.817158931083
852,"Spanish",95,6,"A",10,38,565,1,41.06,568.817158931083
927,"Spanish",95,6,"A",10,28,523,1,41.06,568.817158931083
939,"Spanish",95,6,"A",10,34,548,1,41.06,568.817158931083
968,"Spanish",95,6,"A",10,23,503,1,41.06,568.817158931083
5,"Spanish",94,5,"B",8,52,616,1,38.88,568.817158931083
10,"Spanish",94,5,"B",8,28,538,0,38.88,568.817158931083
16,"Spanish",94,5,"B",8,54,626,1,38.88,568.817158931083
18,"Spanish",94,5,"B",8,35,556,0,38.88,568.817158931083
53,"Spanish",94,5,"B",8,29,541,1,38.88,568.817158931083
56,"Spanish",94,5,"B",8,55,628,1,38.88,568.817158931083
86,"Spanish",94,5,"B",8,40,578,1,38.88,568.817158931083
89,"Spanish",94,5,"B",8,47,605,1,38.88,568.817158931083
139,"Spanish",94,5,"B",8,35,553,0,38.88,568.817158931083
142,"Spanish",94,5,"B",8,27,516,0,38.88,568.817158931083
162,"Spanish",94,5,"B",8,38,577,0,38.88,568.817158931083
198,"Spanish",94,5,"B",8,42,587,1,38.88,568.817158931083
237,"Spanish",94,5,"B",8,35,565,1,38.88,568.817158931083
267,"Spanish",94,5,"B",8,48,612,1,38.88,568.817158931083
365,"Spanish",94,5,"B",8,22,503,0,38.88,568.817158931083
435,"Spanish",94,5,"B",8,45,592,1,38.88,568.817158931083
472,"Spanish",94,5,"B",8,35,564,0,38.88,568.817158931083
493,"Spanish",94,5,"B",8,43,584,1,38.88,568.817158931083
523,"Spanish",94,5,"B",8,42,593,1,38.88,568.817158931083
547,"Spanish",94,5,"B",8,45,596,1,38.88,568.817158931083
578,"Spanish",94,5,"B",8,50,616,1,38.88,568.817158931083
625,"Spanish",94,6,"A",10,43,578,1,41.06,568.817158931083
643,"Spanish",94,6,"A",10,44,594,1,41.06,568.817158931083
671,"Spanish",94,6,"A",10,38,567,1,41.06,568.817158931083
687,"Spanish",94,6,"A",10,56,627,1,41.06,568.817158931083
721,"Spanish",94,6,"A",10,48,597,1,41.06,568.817158931083
762,"Spanish",94,6,"A",10,35,543,1,41.06,568.817158931083
808,"Spanish",94,6,"A",10,60,651,1,41.06,568.817158931083
822,"Spanish",94,6,"A",10,38,568,1,41.06,568.817158931083
847,"Spanish",94,6,"A",10,40,575,1,41.06,568.817158931083
871,"Spanish",94,6,"A",10,50,614,1,41.06,568.817158931083
940,"Spanish",94,6,"A",10,46,595,1,41.06,568.817158931083
947,"Spanish",94,6,"A",10,39,563,1,41.06,568.817158931083
985,"Spanish",94,6,"A",10,51,599,1,41.06,568.817158931083
991,"Spanish",94,6,"A",10,34,542,1,41.06,568.817158931083
993,"Spanish",94,6,"A",10,42,569,1,41.06,568.817158931083
21,"Spanish",93,5,"B",8,37,569,1,38.88,568.817158931083
46,"Spanish",93,5,"B",8,37,568,1,38.88,568.817158931083
59,"Spanish",93,5,"B",8,24,514,0,38.88,568.817158931083
77,"Spanish",93,5,"B",8,38,564,1,38.88,568.817158931083
104,"Spanish",93,5,"B",8,30,544,0,38.88,568.817158931083
159,"Spanish",93,5,"B",8,49,600,1,38.88,568.817158931083
196,"Spanish",93,5,"B",8,39,581,1,38.88,568.817158931083
238,"Spanish",93,5,"B",8,44,595,1,38.88,568.817158931083
243,"Spanish",93,5,"B",8,42,586,1,38.88,568.817158931083
266,"Spanish",93,5,"B",8,46,601,1,38.88,568.817158931083
297,"Spanish",93,5,"B",8,36,562,1,38.88,568.817158931083
396,"Spanish",93,5,"B",8,35,559,1,38.88,568.817158931083
437,"Spanish",93,5,"B",8,36,563,0,38.88,568.817158931083
444,"Spanish",93,5,"B",8,38,566,1,38.88,568.817158931083
530,"Spanish",93,5,"B",8,43,594,1,38.88,568.817158931083
541,"Spanish",93,5,"B",8,43,585,1,38.88,568.817158931083
550,"Spanish",93,5,"B",8,48,609,1,38.88,568.817158931083
639,"Spanish",93,5,"B",8,44,590,1,38.88,568.817158931083
644,"Spanish",93,5,"B",8,28,527,0,38.88,568.817158931083
